code,amount,units,time,province,week_x,customerId,Supermarket_No,basket,day,voucher,Time of transactions,Day,Amount_x,Units,descrption,type,brand,size,postal-code,week_y,feature,display,Weekday,Month,IsWeekend,Total Basket Value,Average Units Per Basket,Promotion Active,Display Impact,Amount_y,Customer Category
9999973094,1.5,1,1731,2,1,83877,264,882,1,0,1970-01-01 00:00:00.000001731,1970-01-01 00:00:00.000000001,1.5,1,PRIVATE LABEL FF Type 2 SC CHKY MUSH,Type 3,Private Label,26 OZ,40004,,,,Thursday,1,0,1.5,1.0,0,0,1.5,Low
5100002794,2.25,1,1744,2,1,28873,264,883,1,0,1970-01-01 00:00:00.000001744,1970-01-01 00:00:00.000000001,2.25,1,PREGO SPAG SAUCE MEAT,Type 3,Prego,26 OZ,40004,,,,Thursday,1,0,2.25,1.0,0,0,2.25,Medium
3620001397,2.5,1,1807,2,1,159767,264,884,1,0,1970-01-01 00:00:00.000001807,1970-01-01 00:00:00.000000001,2.5,1,RAGU MAMAS MEAT SAUCE,Type 3,Ragu,32 OZ,40004,,,,Thursday,1,0,7.29,1.0,0,0,7.29,High
3620001398,2.5,1,1807,2,1,159767,264,884,1,0,1970-01-01 00:00:00.000001807,1970-01-01 00:00:00.000000001,2.5,1,RAGU HEARTY MT CLASSIC IT,Type 3,Ragu,32 OZ,40004,,,,Thursday,1,0,7.29,1.0,0,0,7.29,High
9999985060,2.29,1,1807,2,1,159767,264,884,1,0,1970-01-01 00:00:00.000001807,1970-01-01 00:00:00.000000001,2.29,1,PRIVATE LABEL THIN SPAGHETTI,Type 2,Private Label,48 OZ,40004,,,,Thursday,1,0,7.29,1.0,0,0,7.29,High
7680828008,0.8,1,1930,2,1,139498,264,885,1,0,1970-01-01 00:00:00.000001930,1970-01-01 00:00:00.000000001,0.8,1,BARILLA SPAGHETTI Type 2,Type 2,Barilla,16    OZ,40004,,,,Thursday,1,0,3.74,1.0,0,0,3.74,High
9999985032,0.75,1,1930,2,1,139498,264,885,1,0,1970-01-01 00:00:00.000001930,1970-01-01 00:00:00.000000001,0.75,1,PRIVATE LABEL LINGUINE SPAGHETTI,Type 2,Private Label Premium,16 OZ,40004,,,,Thursday,1,0,3.74,1.0,0,0,3.74,High
3620000250,2.19,1,1930,2,1,139498,264,885,1,0,1970-01-01 00:00:00.000001930,1970-01-01 00:00:00.000000001,2.19,1,RAGU TRADITIONAL PLAIN,Type 3,Ragu,26 OZ,40004,,,,Thursday,1,0,3.74,1.0,0,0,3.74,High
9999985048,0.75,1,1932,2,1,109811,264,886,1,0,1970-01-01 00:00:00.000001932,1970-01-01 00:00:00.000000001,0.75,1,PRIVATE LABEL FARFALLE BOWTIES,Type 2,Private Label Premium,16 OZ,40004,,,,Thursday,1,0,0.75,1.0,0,0,0.75,Low
9999985126,1.09,1,1938,2,1,138993,264,887,1,0,1970-01-01 00:00:00.000001938,1970-01-01 00:00:00.000000001,1.09,1,PRIVATE LABEL EXTRA WIDE NOODLES,Type 2,Private Label,16 OZ,40004,,,,Thursday,1,0,5.27,1.0,0,0,5.27,High
9999985061,2.29,1,1938,2,1,138993,264,887,1,0,1970-01-01 00:00:00.000001938,1970-01-01 00:00:00.000000001,2.29,1,PRIVATE LABEL ELBOW MACARONI,Type 2,Private Label,48 OZ,40004,,,,Thursday,1,0,5.27,1.0,0,0,5.27,High
7173000720,1.89,1,1938,2,1,138993,264,887,1,0,1970-01-01 00:00:00.000001938,1970-01-01 00:00:00.000000001,1.89,1,NO YOLKS DUMPLINGS NOODLE,Type 2,No Yolks,12 OZ,40004,,,,Thursday,1,0,5.27,1.0,0,0,5.27,High
3620000050,1.49,1,2015,2,1,143602,264,888,1,0,1970-01-01 00:00:00.000002015,1970-01-01 00:00:00.000000001,1.49,1,RAGU SAUCE O/W PLAIN,Type 3,Ragu,14 OZ,40004,,,,Thursday,1,0,1.49,1.0,0,0,1.49,Low
9999985070,0.79,1,2037,2,1,125700,264,889,1,0,1970-01-01 00:00:00.000002037,1970-01-01 00:00:00.000000001,0.79,1,PRIVATE LABEL SALAD SHELLS,Type 2,Private Label,16 OZ,40004,,,,Thursday,1,0,0.79,1.0,0,0,0.79,Low
9999985052,1.29,1,2055,2,1,116716,264,890,1,0,1970-01-01 00:00:00.000002055,1970-01-01 00:00:00.000000001,1.29,1,PRIVATE LABEL ELBOW MACARONI,Type 2,Private Label,32 OZ,40004,,,,Thursday,1,0,1.29,1.0,0,0,4.5600000000000005,High
3620000440,2.19,1,2144,2,1,22832,264,891,1,0,1970-01-01 00:00:00.000002144,1970-01-01 00:00:00.000000001,2.19,1,RAGU\TOMATO GRLC/ONION SC,Type 3,Ragu,26 OZ,40004,,,,Thursday,1,0,5.23,1.0,0,0,5.23,High
9999985068,0.85,1,2144,2,1,22832,264,891,1,0,1970-01-01 00:00:00.000002144,1970-01-01 00:00:00.000000001,0.85,1,PRIVATE LABEL ANGEL HAIR Type 2,Type 2,Private Label,16 OZ,40004,,,,Thursday,1,0,5.23,1.0,0,0,5.23,High
3620000441,2.19,1,2144,2,1,22832,264,891,1,0,1970-01-01 00:00:00.000002144,1970-01-01 00:00:00.000000001,2.19,1,RAGU SPAG SCE GRN PEPP&MU,Type 3,Ragu,26 OZ.,40004,,,,Thursday,1,0,5.23,1.0,0,0,5.23,High
3620000250,2.19,1,2153,2,1,137768,264,892,1,0,1970-01-01 00:00:00.000002153,1970-01-01 00:00:00.000000001,2.19,1,RAGU TRADITIONAL PLAIN,Type 3,Ragu,26 OZ,40004,,,,Thursday,1,0,2.19,1.0,0,0,2.19,Medium
2700042238,1.98,2,1022,2,1,25593,232,893,1,0,1970-01-01 00:00:00.000001022,1970-01-01 00:00:00.000000001,1.98,2,HUNT TRADITIONAL SAUCE,Type 3,Hunt's,26.5 OZ,40741,,,,Thursday,1,0,3.67,1.5,0,0,3.67,High
1510000031,1.69,1,1022,2,1,25593,232,893,1,0,1970-01-01 00:00:00.000001022,1970-01-01 00:00:00.000000001,1.69,1,CREAMETTE LASAGNA MACR,Type 2,Creamette,16  Z,40741,,,,Thursday,1,0,3.67,1.5,0,0,3.67,High
9999985021,0.85,1,1609,2,1,141363,232,894,1,0,1970-01-01 00:00:00.000001609,1970-01-01 00:00:00.000000001,0.85,1,PRIVATE LABEL ELBO MACARONI,Type 2,Private Label,16 OZ,40741,,,,Thursday,1,0,0.85,1.0,0,0,0.85,Low
9999985029,0.85,1,1807,2,1,23761,232,895,1,0,1970-01-01 00:00:00.000001807,1970-01-01 00:00:00.000000001,0.85,1,PRIVATE LABEL FETTUCCINI,Type 2,Private Label,12 OZ,40741,,,,Thursday,1,0,0.85,1.0,0,0,0.85,Low
9999984381,0.99,1,1839,2,1,165815,232,896,1,0,1970-01-01 00:00:00.000001839,1970-01-01 00:00:00.000000001,0.99,1,PRIVATE LABEL FARFALLE BOX,Type 2,Private Label,12 OZ,40741,,,,Thursday,1,0,2.98,1.0,0,0,2.98,Medium
3620001369,1.99,1,1839,2,1,165815,232,896,1,0,1970-01-01 00:00:00.000001839,1970-01-01 00:00:00.000000001,1.99,1,RAGU\CHZ CREATION ALFRDO,Type 3,Ragu,16 OZ,40741,,,,Thursday,1,0,2.98,1.0,0,0,2.98,Medium
3340060110,0.99,1,2036,2,1,16240,232,897,1,0,1970-01-01 00:00:00.000002036,1970-01-01 00:00:00.000000001,0.99,1,SAN GIORGIO VERMICELI,Type 2,San Giorgio,P    16 OZ,40741,,,,Thursday,1,0,4.18,1.0,0,0,4.18,High
5100002792,3.19,1,2036,2,1,16240,232,897,1,0,1970-01-01 00:00:00.000002036,1970-01-01 00:00:00.000000001,3.19,1,PREGO MEAT Type 3,Type 3,Prego,48    OZ,40741,,,,Thursday,1,0,4.18,1.0,0,0,4.18,High
1510000007,1.19,1,924,2,1,387330,336,898,1,0,1970-01-01 00:00:00.000000924,1970-01-01 00:00:00.000000001,1.19,1,CREAMETTE ELBOW MACARONI,Type 2,Creamette,N     1 LB,40380,,,,Thursday,1,0,1.19,1.0,0,0,1.19,Low
1510000016,1.19,1,1022,2,1,6607,336,899,1,0,1970-01-01 00:00:00.000001022,1970-01-01 00:00:00.000000001,1.19,1,CREAMETTE WAGON WHEELS,Type 2,Creamette,16 OZ,40380,,,,Thursday,1,0,3.17,1.0,0,0,3.17,Medium
2700042239,0.99,1,1022,2,1,6607,336,899,1,0,1970-01-01 00:00:00.000001022,1970-01-01 00:00:00.000000001,0.99,1,HUNTS SPAG.SAUCE MUSHROOM,Type 3,Hunt's,26 OZ,40380,,,,Thursday,1,0,3.17,1.0,0,0,3.17,Medium
2700042274,0.99,1,1022,2,1,6607,336,899,1,0,1970-01-01 00:00:00.000001022,1970-01-01 00:00:00.000000001,0.99,1,HUNTS SPAG SCE GARLIC/HER,Type 3,Hunt's,26 OZ,40380,,,,Thursday,1,0,3.17,1.0,0,0,3.17,Medium
3340060108,0.99,1,1404,2,1,116598,336,900,1,0,1970-01-01 00:00:00.000001404,1970-01-01 00:00:00.000000001,0.99,1,SAN GRGO SPAGHETTI,Type 2,San Giorgio,16 OZ,40380,,,,Thursday,1,0,3.1799999999999997,1.0,0,0,3.1799999999999997,Medium
5100002796,2.19,1,1404,2,1,116598,336,900,1,0,1970-01-01 00:00:00.000001404,1970-01-01 00:00:00.000000001,2.19,1,PREGO MUSHROOM SPAG SAUCE,Type 3,Prego,26 OZ,40380,,,,Thursday,1,0,3.1799999999999997,1.0,0,0,3.1799999999999997,Medium
9999985002,0.45,1,1555,2,1,133762,336,901,1,0,1970-01-01 00:00:00.000001555,1970-01-01 00:00:00.000000001,0.45,1,PRIVATE LABEL ELBOW MACARONI,Type 2,Private Label,8 OZ,40380,,,,Thursday,1,0,0.45,1.0,0,0,0.45,Low
3620000350,2.19,1,1733,2,1,109715,336,902,1,0,1970-01-01 00:00:00.000001733,1970-01-01 00:00:00.000000001,2.19,1,RAGU TRADITIONAL MUSHROOM,Type 3,Ragu,26 OZ,40380,,,,Thursday,1,0,2.19,1.0,0,0,2.19,Medium
3620000474,7.18,2,1803,2,1,151498,336,903,1,0,1970-01-01 00:00:00.000001803,1970-01-01 00:00:00.000000001,7.18,2,BERTOLLI ALFREDO SAUCE,Type 3,Bertolli,15 OZ,40380,,,,Thursday,1,0,7.18,2.0,0,0,7.18,High
9999967727,1.5,1,1913,2,1,14291,336,904,1,0,1970-01-01 00:00:00.000001913,1970-01-01 00:00:00.000000001,1.5,1,PRIVATE LABEL SYRUP PLASTIC BOTTLE,Type 4,Private Label,24 OZ,40380,,,,Thursday,1,0,1.5,1.0,0,0,1.5,Low
3620000446,2.19,1,2043,2,1,481403,336,905,1,0,1970-01-01 00:00:00.000002043,1970-01-01 00:00:00.000000001,2.19,1,RAGU GARDEN SUPER VEG SCE,Type 3,Ragu,26 OZ,40380,,,,Thursday,1,0,3.1799999999999997,1.0,0,0,3.1799999999999997,Medium
3340060109,0.99,1,2043,2,1,481403,336,905,1,0,1970-01-01 00:00:00.000002043,1970-01-01 00:00:00.000000001,0.99,1,SAN GRGO THIN SPAGHETTI,Type 2,San Giorgio,P     1 LB,40380,,,,Thursday,1,0,3.1799999999999997,1.0,0,0,3.1799999999999997,Medium
3620001398,2.5,1,511,2,1,417900,234,906,1,0,1970-01-01 00:00:00.000000511,1970-01-01 00:00:00.000000001,2.5,1,RAGU HEARTY MT CLASSIC IT,Type 3,Ragu,32 OZ,37076,,,,Thursday,1,0,9.379999999999999,1.2,0,0,9.379999999999999,High
9999966070,1.5,1,511,2,1,417900,234,906,1,0,1970-01-01 00:00:00.000000511,1970-01-01 00:00:00.000000001,1.5,1,PRIVATE LABEL BUTTERED SYRUP,Type 4,Private Label,P    24 OZ,37076,,,,Thursday,1,0,9.379999999999999,1.2,0,0,9.379999999999999,High
3620001397,2.5,1,511,2,1,417900,234,906,1,0,1970-01-01 00:00:00.000000511,1970-01-01 00:00:00.000000001,2.5,1,RAGU MAMAS MEAT SAUCE,Type 3,Ragu,32 OZ,37076,,,,Thursday,1,0,9.379999999999999,1.2,0,0,9.379999999999999,High
1510000017,1.38,2,511,2,1,417900,234,906,1,0,1970-01-01 00:00:00.000000511,1970-01-01 00:00:00.000000001,1.38,2,CRMET LONG SPAG,Type 2,Creamette,7 OZ,37076,,,,Thursday,1,0,9.379999999999999,1.2,0,0,9.379999999999999,High
9999967648,1.5,1,511,2,1,417900,234,906,1,0,1970-01-01 00:00:00.000000511,1970-01-01 00:00:00.000000001,1.5,1,PRIVATE LABEL HONEY MAPLE SYRUP,Type 4,Private Label,24 OZ,37076,,,,Thursday,1,0,9.379999999999999,1.2,0,0,9.379999999999999,High
3620000444,1.99,1,725,2,1,442898,235,907,1,0,1970-01-01 00:00:00.000000725,1970-01-01 00:00:00.000000001,1.99,1,RAGU SPAG SCE ITAL GRD CO,Type 3,Ragu,26.3 OZ,37129,,,,Thursday,1,0,3.1799999999999997,1.0,0,0,3.1799999999999997,Medium
1510000163,1.19,1,725,2,1,442898,235,907,1,0,1970-01-01 00:00:00.000000725,1970-01-01 00:00:00.000000001,1.19,1,CREAMETTE SPAGHETTI THIN,Type 2,Creamette,16OZ,37129,,,,Thursday,1,0,3.1799999999999997,1.0,0,0,3.1799999999999997,Medium
7680851917,0.8,1,943,2,1,452505,235,908,1,0,1970-01-01 00:00:00.000000943,1970-01-01 00:00:00.000000001,0.8,1,BARILLA ELBOW Type 2,Type 2,Barilla,16    OZ,37129,,,,Thursday,1,0,0.8,1.0,0,0,0.8,Low
9999972255,1.19,1,1044,2,1,50997,235,909,1,0,1970-01-01 00:00:00.000001044,1970-01-01 00:00:00.000000001,1.19,1,PRIVATE LABEL LITE PANCAKE SYRUP,Type 4,Private Label,12 OZ,37129,,,,Thursday,1,0,1.19,1.0,0,0,1.19,Low
1800000957,3.59,1,1052,2,1,117658,235,910,1,0,1970-01-01 00:00:00.000001052,1970-01-01 00:00:00.000000001,3.59,1,PILL H J MWV LITE SYRUP,Type 4,Hungry Jack,27.6 OZ,37129,,,,Thursday,1,0,3.59,1.0,0,0,3.59,High
1510000014,1.19,1,1212,2,1,33573,235,911,1,0,1970-01-01 00:00:00.000001212,1970-01-01 00:00:00.000000001,1.19,1,CREAMETTE ROTINI RAINBOW,Type 2,Creamette,1 LB,37129,,,,Thursday,1,0,1.19,1.0,0,0,1.19,Low
2066200028,2.79,1,1219,2,1,46540,235,912,1,0,1970-01-01 00:00:00.000001219,1970-01-01 00:00:00.000000001,2.79,1,NEWMN OWN BOMBOLINA Type 2 SCE,Type 3,Newman's,26 OZ,37129,,,,Thursday,1,0,2.79,1.0,0,0,2.79,Medium
1510000003,1.19,1,1318,2,1,58346,235,913,1,0,1970-01-01 00:00:00.000001318,1970-01-01 00:00:00.000000001,1.19,1,CREAMETTE JUMBO ELBOW MAC,Type 2,Creamette,16 OZ,37129,,,,Thursday,1,0,1.19,1.0,0,0,1.19,Low
4800105110,2.55,1,1319,2,1,54019,235,914,1,0,1970-01-01 00:00:00.000001319,1970-01-01 00:00:00.000000001,2.55,1,KARO RED LABEL SYRUP,Type 4,Karo,16 OZ,37129,,,,Thursday,1,0,2.55,1.0,0,0,2.55,Medium
3620000489,1.99,1,1359,2,1,85885,235,915,1,0,1970-01-01 00:00:00.000001359,1970-01-01 00:00:00.000000001,1.99,1,RAGU RBST ITALIAN MEAT,Type 3,Ragu,26 OZ,37129,,,,Thursday,1,0,2.6799999999999997,1.0,0,0,2.6799999999999997,Medium
1510000017,0.69,1,1359,2,1,85885,235,915,1,0,1970-01-01 00:00:00.000001359,1970-01-01 00:00:00.000000001,0.69,1,CRMET LONG SPAG,Type 2,Creamette,7 OZ,37129,,,,Thursday,1,0,2.6799999999999997,1.0,0,0,2.6799999999999997,Medium
3620000445,1.99,1,1421,2,1,61904,235,916,1,0,1970-01-01 00:00:00.000001421,1970-01-01 00:00:00.000000001,1.99,1,RAGU GS SUPER MUSHROOM,Type 3,Ragu,26.3 OZ,37129,,,,Thursday,1,0,1.99,1.0,0,0,1.99,Medium
9999971306,1.5,1,1529,2,1,62096,235,917,1,0,1970-01-01 00:00:00.000001529,1970-01-01 00:00:00.000000001,1.5,1,PRIVATE LABEL HS SPAG SAUCE TOM/BAS,Type 3,Private Label,26 OZ,37129,,,,Thursday,1,0,3.0,1.0,0,0,3.0,Medium
9999966721,1.5,1,1529,2,1,62096,235,917,1,0,1970-01-01 00:00:00.000001529,1970-01-01 00:00:00.000000001,1.5,1,PRIVATE LABEL SPAG SAUCE MUSHROOM,Type 3,Private Label,26 OZ,37129,,,,Thursday,1,0,3.0,1.0,0,0,3.0,Medium
5100002549,4.3,2,1542,2,1,69256,235,918,1,0,1970-01-01 00:00:00.000001542,1970-01-01 00:00:00.000000001,4.3,2,PREGO REG SPAGHETTI SAUCE,Type 3,Prego,26 OZ,37129,,,,Thursday,1,0,4.3,2.0,0,0,4.3,High
1510000007,1.19,1,1621,2,1,161704,235,919,1,0,1970-01-01 00:00:00.000001621,1970-01-01 00:00:00.000000001,1.19,1,CREAMETTE ELBOW MACARONI,Type 2,Creamette,N     1 LB,37129,,,,Thursday,1,0,2.38,1.0,0,0,2.38,Medium
1510000043,1.19,1,1621,2,1,161704,235,919,1,0,1970-01-01 00:00:00.000001621,1970-01-01 00:00:00.000000001,1.19,1,CREAMETTE SPAGHETTI,Type 2,Creamette,16 OZ,37129,,,,Thursday,1,0,2.38,1.0,0,0,2.38,Medium
1510000014,1.19,1,1643,2,1,390323,235,920,1,0,1970-01-01 00:00:00.000001643,1970-01-01 00:00:00.000000001,1.19,1,CREAMETTE ROTINI RAINBOW,Type 2,Creamette,1 LB,37129,,,,Thursday,1,0,1.19,1.0,0,0,1.19,Low
7680828008,2.4,3,1717,2,1,142251,235,921,1,0,1970-01-01 00:00:00.000001717,1970-01-01 00:00:00.000000001,2.4,3,BARILLA SPAGHETTI Type 2,Type 2,Barilla,16    OZ,37129,,,,Thursday,1,0,5.390000000000001,2.0,0,0,5.390000000000001,High
3620001411,2.99,1,1717,2,1,142251,235,921,1,0,1970-01-01 00:00:00.000001717,1970-01-01 00:00:00.000000001,2.99,1,RAGU MEAT SPAGHETTI SAUCE,Type 3,Ragu,45 OZ PET,37129,,,,Thursday,1,0,5.390000000000001,2.0,0,0,5.390000000000001,High
1510000031,3.38,2,1724,2,1,70277,235,922,1,0,1970-01-01 00:00:00.000001724,1970-01-01 00:00:00.000000001,3.38,2,CREAMETTE LASAGNA MACR,Type 2,Creamette,16  Z,37129,,,,Thursday,1,0,3.38,2.0,0,0,3.38,High
1510000027,1.59,1,1741,2,1,56834,235,923,1,0,1970-01-01 00:00:00.000001741,1970-01-01 00:00:00.000000001,1.59,1,CREAMETTE X-WIDE NOODLE,Type 2,Creamette,16  OZ,37129,,,,Thursday,1,0,1.59,1.0,0,0,1.59,Low
9999985027,1.39,1,1835,2,1,68379,235,924,1,0,1970-01-01 00:00:00.000001835,1970-01-01 00:00:00.000000001,1.39,1,PRIVATE LABEL LASAGNA Type 2,Type 2,Private Label,16 OZ,37129,,,,Thursday,1,0,1.39,1.0,0,0,1.39,Low
1600047090,1.09,1,109,2,1,56082,348,925,1,0,1970-01-01 00:00:00.000000109,1970-01-01 00:00:00.000000001,1.09,1,BISQUICK SHK PR BTMK PNK,Type 1,Bisquick,7 OZ,37127,,,,Thursday,1,0,2.2800000000000002,1.0,0,0,2.2800000000000002,Medium
9999967725,1.19,1,109,2,1,56082,348,925,1,0,1970-01-01 00:00:00.000000109,1970-01-01 00:00:00.000000001,1.19,1,PRIVATE LABEL PANCAKE SYRUP,Type 4,Private Label,12 OZ,37127,,,,Thursday,1,0,2.2800000000000002,1.0,0,0,2.2800000000000002,Medium
1800028064,2.25,1,1319,2,1,76273,284,926,1,0,1970-01-01 00:00:00.000001319,1970-01-01 00:00:00.000000001,2.25,1,H J PANCK BTRMLK COMP MIX,Type 1,Hungry Jack,,42431,,,,Thursday,1,0,2.25,1.0,0,0,2.25,Medium
1510000327,1.19,1,1407,2,1,151528,284,927,1,0,1970-01-01 00:00:00.000001407,1970-01-01 00:00:00.000000001,1.19,1,CREAMETTE BOW TIES,Type 2,Creamette,12 OZ,42431,,,,Thursday,1,0,1.19,1.0,0,0,1.19,Low
5390002025,5.99,1,1620,2,1,442519,284,928,1,0,1970-01-01 00:00:00.000001620,1970-01-01 00:00:00.000000001,5.99,1,CARYS PURE MAPLE SYRUP,Type 4,Cary's,12.5 OZ,42431,,,,Thursday,1,0,5.99,1.0,0,0,5.99,High
3620000250,1.99,1,1809,2,1,36366,284,929,1,0,1970-01-01 00:00:00.000001809,1970-01-01 00:00:00.000000001,1.99,1,RAGU TRADITIONAL PLAIN,Type 3,Ragu,26 OZ,42431,,,,Thursday,1,0,1.99,1.0,0,0,1.99,Medium
1510000236,0.99,1,1812,2,1,102346,284,930,1,0,1970-01-01 00:00:00.000001812,1970-01-01 00:00:00.000000001,0.99,1,CREAMETTE PENNE RIGATE,Type 2,Creamette,16 OZ,42431,,,,Thursday,1,0,0.99,1.0,0,0,0.99,Low
2700042274,0.99,1,1823,2,1,9609,284,931,1,0,1970-01-01 00:00:00.000001823,1970-01-01 00:00:00.000000001,0.99,1,HUNTS SPAG SCE GARLIC/HER,Type 3,Hunt's,26 OZ,42431,,,,Thursday,1,0,3.58,1.0,0,0,3.58,High
7680828008,0.8,1,1823,2,1,9609,284,931,1,0,1970-01-01 00:00:00.000001823,1970-01-01 00:00:00.000000001,0.8,1,BARILLA SPAGHETTI Type 2,Type 2,Barilla,16    OZ,42431,,,,Thursday,1,0,3.58,1.0,0,0,3.58,High
2700042240,0.99,1,1823,2,1,9609,284,931,1,0,1970-01-01 00:00:00.000001823,1970-01-01 00:00:00.000000001,0.99,1,HNT MEAT SPAGHETTI SAUCE,Type 3,Hunt's,26.5 OZ,42431,,,,Thursday,1,0,3.58,1.0,0,0,3.58,High
7680850106,0.8,1,1823,2,1,9609,284,931,1,0,1970-01-01 00:00:00.000001823,1970-01-01 00:00:00.000000001,0.8,1,BARILLA ANGEL HAIR,Type 2,Barilla,16 OZ,42431,,,,Thursday,1,0,3.58,1.0,0,0,3.58,High
1510000073,1.19,1,1951,2,1,33152,284,932,1,0,1970-01-01 00:00:00.000001951,1970-01-01 00:00:00.000000001,1.19,1,CREAMETTE SHELL MEDIUM,Type 2,Creamette,1 LB,42431,,,,Thursday,1,0,3.1799999999999997,1.0,0,0,3.1799999999999997,Medium
3620000250,1.99,1,1951,2,1,33152,284,932,1,0,1970-01-01 00:00:00.000001951,1970-01-01 00:00:00.000000001,1.99,1,RAGU TRADITIONAL PLAIN,Type 3,Ragu,26 OZ,42431,,,,Thursday,1,0,3.1799999999999997,1.0,0,0,3.1799999999999997,Medium
2066200021,2.79,1,1116,2,1,490825,323,933,1,0,1970-01-01 00:00:00.000001116,1970-01-01 00:00:00.000000001,2.79,1,NEWMN OWN MARINARA W/MSHRM SCE,Type 3,Newman's,26 OZ,62946,,,,Thursday,1,0,3.7800000000000002,1.0,0,0,3.7800000000000002,High
3340060109,0.99,1,1116,2,1,490825,323,933,1,0,1970-01-01 00:00:00.000001116,1970-01-01 00:00:00.000000001,0.99,1,SAN GRGO THIN SPAGHETTI,Type 2,San Giorgio,P     1 LB,62946,,,,Thursday,1,0,3.7800000000000002,1.0,0,0,3.7800000000000002,High
9999985032,0.75,1,1239,2,1,149290,323,934,1,0,1970-01-01 00:00:00.000001239,1970-01-01 00:00:00.000000001,0.75,1,PRIVATE LABEL LINGUINE SPAGHETTI,Type 2,Private Label Premium,16 OZ,62946,,,,Thursday,1,0,0.75,1.0,0,0,0.75,Low
9999985072,0.99,1,1244,2,1,146471,323,935,1,0,1970-01-01 00:00:00.000001244,1970-01-01 00:00:00.000000001,0.99,1,PRIVATE LABEL RAINBOW SALAD TWIRLS BAG,Type 2,Private Label,12 OZ,62946,,,,Thursday,1,0,0.99,1.0,0,0,0.99,Low
1600047090,1.09,1,1311,2,1,144605,323,936,1,0,1970-01-01 00:00:00.000001311,1970-01-01 00:00:00.000000001,1.09,1,BISQUICK SHK PR BTMK PNK,Type 1,Bisquick,7 OZ,62946,,,,Thursday,1,0,5.18,1.3333333333333333,0,0,5.18,High
9999967727,3.0,2,1311,2,1,144605,323,936,1,0,1970-01-01 00:00:00.000001311,1970-01-01 00:00:00.000000001,3.0,2,PRIVATE LABEL SYRUP PLASTIC BOTTLE,Type 4,Private Label,24 OZ,62946,,,,Thursday,1,0,5.18,1.3333333333333333,0,0,5.18,High
1600047110,1.09,1,1311,2,1,144605,323,936,1,0,1970-01-01 00:00:00.000001311,1970-01-01 00:00:00.000000001,1.09,1,BISQ SHK N PR BLUBRY PNCK,Type 1,Bisquick,7.75 OZ,62946,,,,Thursday,1,0,5.18,1.3333333333333333,0,0,5.18,High
4420930142,1.99,1,1437,2,1,29177,323,937,1,0,1970-01-01 00:00:00.000001437,1970-01-01 00:00:00.000000001,1.99,1,MRS BTRWRTH PCAKE MIX COM,Type 1,Mrs Butterworth,32 OZ,62946,,,,Thursday,1,0,11.45,1.25,0,0,11.45,High
3620000250,4.38,2,1437,2,1,29177,323,937,1,0,1970-01-01 00:00:00.000001437,1970-01-01 00:00:00.000000001,4.38,2,RAGU TRADITIONAL PLAIN,Type 3,Ragu,26 OZ,62946,,,,Thursday,1,0,11.45,1.25,0,0,11.45,High
4420979129,3.09,1,1437,2,1,29177,323,937,1,0,1970-01-01 00:00:00.000001437,1970-01-01 00:00:00.000000001,3.09,1,MRS BUTTERWORTH SYRUP,Type 4,Mrs Butterworth,24 OZ,62946,,,,Thursday,1,0,11.45,1.25,0,0,11.45,High
3340060179,1.99,1,1437,2,1,29177,323,937,1,0,1970-01-01 00:00:00.000001437,1970-01-01 00:00:00.000000001,1.99,1,SAN GRGO RIPPLED LASAGNA,Type 2,San Giorgio,1 LB,62946,,,,Thursday,1,0,11.45,1.25,0,0,11.45,High
9999985005,1.29,1,1535,2,1,8806,323,938,1,0,1970-01-01 00:00:00.000001535,1970-01-01 00:00:00.000000001,1.29,1,PRIVATE LABEL SPAGHETTI REGULAR,Type 2,Private Label,32OZ,62946,,,,Thursday,1,0,1.29,1.0,0,0,1.29,Low
4800105210,2.55,1,1640,2,1,24084,323,939,1,0,1970-01-01 00:00:00.000001640,1970-01-01 00:00:00.000000001,2.55,1,KARO WAFFLE SYRUP,Type 4,Karo,16 OZ,62946,,,,Thursday,1,0,8.44,1.0,0,0,8.44,High
9999985004,0.85,1,1640,2,1,24084,323,939,1,0,1970-01-01 00:00:00.000001640,1970-01-01 00:00:00.000000001,0.85,1,PRIVATE LABEL SPAGHETTI REGULAR,Type 2,Private Label,16 OZ,62946,,,,Thursday,1,0,8.44,1.0,0,0,8.44,High
1800028066,2.25,1,1640,2,1,24084,323,939,1,0,1970-01-01 00:00:00.000001640,1970-01-01 00:00:00.000000001,2.25,1,H J BUTTERMILK PANCK MIX,Type 1,Hungry Jack,,62946,,,,Thursday,1,0,8.44,1.0,0,0,8.44,High
4144900186,2.79,1,1640,2,1,24084,323,939,1,0,1970-01-01 00:00:00.000001640,1970-01-01 00:00:00.000000001,2.79,1,KRUSTEAZ BELGIAN WAFFLE,Type 1,Krusteaz,28 OZ,62946,,,,Thursday,1,0,8.44,1.0,0,0,8.44,High
9999985020,1.7,2,1723,2,1,106954,323,940,1,0,1970-01-01 00:00:00.000001723,1970-01-01 00:00:00.000000001,1.7,2,PRIVATE LABEL THIN SPAGHETTI,Type 2,Private Label,16 OZ,62946,,,,Thursday,1,0,1.7,2.0,0,0,1.7,Medium
